sound,url,value,page,page_order,page_duration,is_replicate,on_web,experiment,submission_id
JY3,sounds/Tom McKenzie - Directions/JY3_vocals.flac,True,Set 13,7,41.00643990929706,False,True,pickthebest,9be88a00-804f-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Tom McKenzie - Directions/MDL1_vocals.flac,False,Set 13,7,41.00643990929706,False,True,pickthebest,9be88a00-804f-11e8-a82d-d9f74cbdbec5
STL1,sounds/Tom McKenzie - Directions/STL1_vocals.flac,False,Set 13,7,41.00643990929706,False,True,pickthebest,9be88a00-804f-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Tom McKenzie - Directions/TAK2_vocals.flac,False,Set 13,7,41.00643990929706,False,True,pickthebest,9be88a00-804f-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Tom McKenzie - Directions/TAU1_vocals.flac,False,Set 13,7,41.00643990929706,False,True,pickthebest,9be88a00-804f-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Tom McKenzie - Directions/UHL3_vocals.flac,False,Set 13,7,41.00643990929706,False,True,pickthebest,9be88a00-804f-11e8-a82d-d9f74cbdbec5
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,False,Set 2,3,0,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,3,0,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,3,0,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,False,Set 2,3,0,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,False,Set 2,3,0,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,False,Set 2,3,0,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,True,Set 5,2,138.2980498866213,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,2,138.2980498866213,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,2,138.2980498866213,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,False,Set 5,2,138.2980498866213,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,False,Set 5,2,138.2980498866213,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,2,138.2980498866213,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,1,127.64879818594108,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,1,127.64879818594108,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,1,127.64879818594108,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,False,Set 9,1,127.64879818594108,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,False,Set 9,1,127.64879818594108,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,True,Set 9,1,127.64879818594108,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
JY3,sounds/Signe Jakobsen - What Have You Done To Me/JY3_vocals.flac,False,Set 11,0,167.238820861678,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
MDL1,sounds/Signe Jakobsen - What Have You Done To Me/MDL1_vocals.flac,False,Set 11,0,167.238820861678,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
STL1,sounds/Signe Jakobsen - What Have You Done To Me/STL1_vocals.flac,False,Set 11,0,167.238820861678,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
TAK2,sounds/Signe Jakobsen - What Have You Done To Me/TAK2_vocals.flac,False,Set 11,0,167.238820861678,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
TAU1,sounds/Signe Jakobsen - What Have You Done To Me/TAU1_vocals.flac,True,Set 11,0,167.238820861678,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
UHL3,sounds/Signe Jakobsen - What Have You Done To Me/UHL3_vocals.flac,False,Set 11,0,167.238820861678,False,True,pickthebest,06819df0-7f71-11e8-8d70-d1fe8093ccf8
JY3,sounds/Al James - Schoolboy Facination/JY3_vocals.flac,True,Set 1,12,27.42566893424032,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Al James - Schoolboy Facination/MDL1_vocals.flac,False,Set 1,12,27.42566893424032,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Al James - Schoolboy Facination/STL1_vocals.flac,False,Set 1,12,27.42566893424032,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Al James - Schoolboy Facination/TAK2_vocals.flac,False,Set 1,12,27.42566893424032,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Al James - Schoolboy Facination/TAU1_vocals.flac,False,Set 1,12,27.42566893424032,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Al James - Schoolboy Facination/UHL3_vocals.flac,False,Set 1,12,27.42566893424032,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,False,Set 2,7,37.99945578231291,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,7,37.99945578231291,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,7,37.99945578231291,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,False,Set 2,7,37.99945578231291,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,False,Set 2,7,37.99945578231291,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,True,Set 2,7,37.99945578231291,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/JY3_vocals.flac,False,Set 3,1,69.23029478458051,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/MDL1_vocals.flac,False,Set 3,1,69.23029478458051,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/STL1_vocals.flac,False,Set 3,1,69.23029478458051,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAK2_vocals.flac,False,Set 3,1,69.23029478458051,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Ben Carrigan - We_ll Talk About It All Tonight/TAU1_vocals.flac,False,Set 3,1,69.23029478458051,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Ben Carrigan - We_ll Talk About It All Tonight/UHL3_vocals.flac,True,Set 3,1,69.23029478458051,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Buitraker - Revo X/JY3_vocals.flac,False,Set 4,6,82.2653968253968,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Buitraker - Revo X/MDL1_vocals.flac,False,Set 4,6,82.2653968253968,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Buitraker - Revo X/STL1_vocals.flac,False,Set 4,6,82.2653968253968,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Buitraker - Revo X/TAK2_vocals.flac,True,Set 4,6,82.2653968253968,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Buitraker - Revo X/TAU1_vocals.flac,False,Set 4,6,82.2653968253968,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Buitraker - Revo X/UHL3_vocals.flac,False,Set 4,6,82.2653968253968,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Enda Reilly - Cur An Long Ag Seol/JY3_vocals.flac,False,Set 5,3,37.9210884353742,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Enda Reilly - Cur An Long Ag Seol/MDL1_vocals.flac,False,Set 5,3,37.9210884353742,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Enda Reilly - Cur An Long Ag Seol/STL1_vocals.flac,False,Set 5,3,37.9210884353742,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Enda Reilly - Cur An Long Ag Seol/TAK2_vocals.flac,True,Set 5,3,37.9210884353742,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Enda Reilly - Cur An Long Ag Seol/TAU1_vocals.flac,False,Set 5,3,37.9210884353742,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Enda Reilly - Cur An Long Ag Seol/UHL3_vocals.flac,False,Set 5,3,37.9210884353742,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,9,33.93015873015884,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,9,33.93015873015884,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,9,33.93015873015884,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,False,Set 6,9,33.93015873015884,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Georgia Wonder - Siren/TAU1_vocals.flac,True,Set 6,9,33.93015873015884,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Georgia Wonder - Siren/UHL3_vocals.flac,False,Set 6,9,33.93015873015884,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Hollow Ground - Ill Fate/JY3_vocals.flac,False,Set 7,4,56.26485260770977,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Hollow Ground - Ill Fate/MDL1_vocals.flac,False,Set 7,4,56.26485260770977,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Hollow Ground - Ill Fate/STL1_vocals.flac,False,Set 7,4,56.26485260770977,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Hollow Ground - Ill Fate/TAK2_vocals.flac,False,Set 7,4,56.26485260770977,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Hollow Ground - Ill Fate/TAU1_vocals.flac,True,Set 7,4,56.26485260770977,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Hollow Ground - Ill Fate/UHL3_vocals.flac,False,Set 7,4,56.26485260770977,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/James Elder_Mark M Thompson - The English Actor/JY3_vocals.flac,False,Set 8,11,45.072834467120174,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/James Elder_Mark M Thompson - The English Actor/MDL1_vocals.flac,False,Set 8,11,45.072834467120174,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/James Elder_Mark M Thompson - The English Actor/STL1_vocals.flac,False,Set 8,11,45.072834467120174,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/James Elder_Mark M Thompson - The English Actor/TAK2_vocals.flac,False,Set 8,11,45.072834467120174,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/James Elder_Mark M Thompson - The English Actor/TAU1_vocals.flac,False,Set 8,11,45.072834467120174,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/James Elder_Mark M Thompson - The English Actor/UHL3_vocals.flac,True,Set 8,11,45.072834467120174,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Juliet_s Rescue - Heartbeats/JY3_vocals.flac,False,Set 9,0,87.48117913832199,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Juliet_s Rescue - Heartbeats/MDL1_vocals.flac,False,Set 9,0,87.48117913832199,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Juliet_s Rescue - Heartbeats/STL1_vocals.flac,False,Set 9,0,87.48117913832199,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Juliet_s Rescue - Heartbeats/TAK2_vocals.flac,False,Set 9,0,87.48117913832199,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Juliet_s Rescue - Heartbeats/TAU1_vocals.flac,True,Set 9,0,87.48117913832199,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Juliet_s Rescue - Heartbeats/UHL3_vocals.flac,False,Set 9,0,87.48117913832199,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Raft Monk - Tiring/JY3_vocals.flac,False,Set 10,8,42.84081632653067,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Raft Monk - Tiring/MDL1_vocals.flac,False,Set 10,8,42.84081632653067,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Raft Monk - Tiring/STL1_vocals.flac,False,Set 10,8,42.84081632653067,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Raft Monk - Tiring/TAK2_vocals.flac,False,Set 10,8,42.84081632653067,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Raft Monk - Tiring/TAU1_vocals.flac,True,Set 10,8,42.84081632653067,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Raft Monk - Tiring/UHL3_vocals.flac,False,Set 10,8,42.84081632653067,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Signe Jakobsen - What Have You Done To Me/JY3_vocals.flac,False,Set 11,2,80.56163265306122,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Signe Jakobsen - What Have You Done To Me/MDL1_vocals.flac,False,Set 11,2,80.56163265306122,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Signe Jakobsen - What Have You Done To Me/STL1_vocals.flac,False,Set 11,2,80.56163265306122,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Signe Jakobsen - What Have You Done To Me/TAK2_vocals.flac,False,Set 11,2,80.56163265306122,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Signe Jakobsen - What Have You Done To Me/TAU1_vocals.flac,True,Set 11,2,80.56163265306122,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Signe Jakobsen - What Have You Done To Me/UHL3_vocals.flac,False,Set 11,2,80.56163265306122,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/The Sunshine Garcia Band - For I Am The Moon/JY3_vocals.flac,False,Set 12,10,78.6488888888889,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/The Sunshine Garcia Band - For I Am The Moon/MDL1_vocals.flac,False,Set 12,10,78.6488888888889,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/The Sunshine Garcia Band - For I Am The Moon/STL1_vocals.flac,False,Set 12,10,78.6488888888889,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/The Sunshine Garcia Band - For I Am The Moon/TAK2_vocals.flac,False,Set 12,10,78.6488888888889,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/The Sunshine Garcia Band - For I Am The Moon/TAU1_vocals.flac,True,Set 12,10,78.6488888888889,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/The Sunshine Garcia Band - For I Am The Moon/UHL3_vocals.flac,False,Set 12,10,78.6488888888889,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Tom McKenzie - Directions/JY3_vocals.flac,False,Set 13,5,34.11882086167799,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
MDL1,sounds/Tom McKenzie - Directions/MDL1_vocals.flac,False,Set 13,5,34.11882086167799,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
STL1,sounds/Tom McKenzie - Directions/STL1_vocals.flac,False,Set 13,5,34.11882086167799,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAK2,sounds/Tom McKenzie - Directions/TAK2_vocals.flac,False,Set 13,5,34.11882086167799,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
TAU1,sounds/Tom McKenzie - Directions/TAU1_vocals.flac,True,Set 13,5,34.11882086167799,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
UHL3,sounds/Tom McKenzie - Directions/UHL3_vocals.flac,False,Set 13,5,34.11882086167799,False,True,pickthebest,b0f3adf0-8057-11e8-a82d-d9f74cbdbec5
JY3,sounds/Angels In Amplifiers - I_m Alright/JY3_vocals.flac,False,Set 2,0,83.41768707482993,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
MDL1,sounds/Angels In Amplifiers - I_m Alright/MDL1_vocals.flac,False,Set 2,0,83.41768707482993,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
STL1,sounds/Angels In Amplifiers - I_m Alright/STL1_vocals.flac,False,Set 2,0,83.41768707482993,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAK2,sounds/Angels In Amplifiers - I_m Alright/TAK2_vocals.flac,False,Set 2,0,83.41768707482993,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAU1,sounds/Angels In Amplifiers - I_m Alright/TAU1_vocals.flac,True,Set 2,0,83.41768707482993,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
UHL3,sounds/Angels In Amplifiers - I_m Alright/UHL3_vocals.flac,False,Set 2,0,83.41768707482993,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
JY3,sounds/Georgia Wonder - Siren/JY3_vocals.flac,False,Set 6,2,36.136054421768705,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
MDL1,sounds/Georgia Wonder - Siren/MDL1_vocals.flac,False,Set 6,2,36.136054421768705,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
STL1,sounds/Georgia Wonder - Siren/STL1_vocals.flac,False,Set 6,2,36.136054421768705,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAK2,sounds/Georgia Wonder - Siren/TAK2_vocals.flac,False,Set 6,2,36.136054421768705,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAU1,sounds/Georgia Wonder - Siren/TAU1_vocals.flac,False,Set 6,2,36.136054421768705,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
UHL3,sounds/Georgia Wonder - Siren/UHL3_vocals.flac,True,Set 6,2,36.136054421768705,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
JY3,sounds/Hollow Ground - Ill Fate/JY3_vocals.flac,False,Set 7,5,44.384943310657604,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
MDL1,sounds/Hollow Ground - Ill Fate/MDL1_vocals.flac,False,Set 7,5,44.384943310657604,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
STL1,sounds/Hollow Ground - Ill Fate/STL1_vocals.flac,False,Set 7,5,44.384943310657604,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAK2,sounds/Hollow Ground - Ill Fate/TAK2_vocals.flac,False,Set 7,5,44.384943310657604,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAU1,sounds/Hollow Ground - Ill Fate/TAU1_vocals.flac,True,Set 7,5,44.384943310657604,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
UHL3,sounds/Hollow Ground - Ill Fate/UHL3_vocals.flac,False,Set 7,5,44.384943310657604,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
JY3,sounds/Raft Monk - Tiring/JY3_vocals.flac,False,Set 10,3,46.68662131519275,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
MDL1,sounds/Raft Monk - Tiring/MDL1_vocals.flac,False,Set 10,3,46.68662131519275,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
STL1,sounds/Raft Monk - Tiring/STL1_vocals.flac,False,Set 10,3,46.68662131519275,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAK2,sounds/Raft Monk - Tiring/TAK2_vocals.flac,False,Set 10,3,46.68662131519275,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAU1,sounds/Raft Monk - Tiring/TAU1_vocals.flac,True,Set 10,3,46.68662131519275,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
UHL3,sounds/Raft Monk - Tiring/UHL3_vocals.flac,False,Set 10,3,46.68662131519275,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
JY3,sounds/Signe Jakobsen - What Have You Done To Me/JY3_vocals.flac,False,Set 11,6,62.23818594104307,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
MDL1,sounds/Signe Jakobsen - What Have You Done To Me/MDL1_vocals.flac,False,Set 11,6,62.23818594104307,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
STL1,sounds/Signe Jakobsen - What Have You Done To Me/STL1_vocals.flac,False,Set 11,6,62.23818594104307,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAK2,sounds/Signe Jakobsen - What Have You Done To Me/TAK2_vocals.flac,False,Set 11,6,62.23818594104307,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAU1,sounds/Signe Jakobsen - What Have You Done To Me/TAU1_vocals.flac,True,Set 11,6,62.23818594104307,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
UHL3,sounds/Signe Jakobsen - What Have You Done To Me/UHL3_vocals.flac,False,Set 11,6,62.23818594104307,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
JY3,sounds/The Sunshine Garcia Band - For I Am The Moon/JY3_vocals.flac,False,Set 12,1,62.61551020408163,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
MDL1,sounds/The Sunshine Garcia Band - For I Am The Moon/MDL1_vocals.flac,False,Set 12,1,62.61551020408163,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
STL1,sounds/The Sunshine Garcia Band - For I Am The Moon/STL1_vocals.flac,False,Set 12,1,62.61551020408163,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAK2,sounds/The Sunshine Garcia Band - For I Am The Moon/TAK2_vocals.flac,True,Set 12,1,62.61551020408163,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAU1,sounds/The Sunshine Garcia Band - For I Am The Moon/TAU1_vocals.flac,False,Set 12,1,62.61551020408163,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
UHL3,sounds/The Sunshine Garcia Band - For I Am The Moon/UHL3_vocals.flac,False,Set 12,1,62.61551020408163,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
JY3,sounds/Tom McKenzie - Directions/JY3_vocals.flac,False,Set 13,4,26.999002267573672,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
MDL1,sounds/Tom McKenzie - Directions/MDL1_vocals.flac,False,Set 13,4,26.999002267573672,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
STL1,sounds/Tom McKenzie - Directions/STL1_vocals.flac,False,Set 13,4,26.999002267573672,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAK2,sounds/Tom McKenzie - Directions/TAK2_vocals.flac,True,Set 13,4,26.999002267573672,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
TAU1,sounds/Tom McKenzie - Directions/TAU1_vocals.flac,False,Set 13,4,26.999002267573672,False,True,pickthebest,7c36afe0-7ed6-11e8-af0a-7d93e525cf63
